origin_timestamp,timestamp,tripId,trip_start_time,route,time_96,time_42
1458420954,1015,104950_1..N02R,104950,1,1458424770,1458424080
1458420954,1015,097750_2..N01R,97750,2,1458421623,1458421203
1458420954,1015,097800_2..S01X027,97800,2,1458421654,1458422074
1458420954,1015,098950_2..N01R,98950,2,1458422184,1458421764
1458420954,1015,099000_2..S01X027,99000,2,1458422144,1458422564
1458420954,1015,100150_2..N01R,100150,2,1458422939,1458422519
1458420954,1015,100200_2..S01X027,100200,2,1458422847,1458423267
1458420954,1015,101350_2..N01R,101350,2,1458423581,1458423161
1458420954,1015,101400_2..S01X027,101400,2,1458423428,1458423848
1458420954,1015,102550_2..N01R,102550,2,1458424320,1458423900
1458420954,1015,102600_2..S01X027,102600,2,1458424200,1458424620
1458420954,1015,103750_2..N01R,103750,2,1458425040,1458424620
1458420954,1015,103800_2..S01X027,103800,2,1458424920,1458425340
1458420954,1015,104950_2..N01R,104950,2,1458425760,1458425340
1458420954,1015,097800_3..N01R,97800,3,1458421877,1458421457
1458420954,1015,099000_3..N01R,99000,3,1458422521,1458422101
1458420954,1015,100200_3..N01R,100200,3,1458423195,1458422775
1458420954,1015,100400_3..S01R,100400,3,1458421092,1458421512
1458420954,1015,101400_3..N01R,101400,3,1458423897,1458423477
1458420954,1015,101600_3..S01R,101600,3,1458421680,1458422100
1458420954,1015,102600_3..N01R,102600,3,1458424680,1458424260
1458420954,1015,102800_3..S01R,102800,3,1458422400,1458422820
1458420954,1015,103800_3..N01R,103800,3,1458425400,1458424980
1458420954,1015,104000_3..S01R,104000,3,1458423120,1458423540
1458420984,1016,096150_1..N02R,96150,1,1458419490,1458418800
1458420984,1016,099150_1..S02X013,99150,1,1458421081,1458421741
1458420984,1016,099950_1..S02X013,99950,1,1458421578,1458422238
1458420984,1016,100150_1..N02R,100150,1,1458421882,1458421192
1458420984,1016,100750_1..S02X013,100750,1,1458422003,1458422663
1458420984,1016,100950_1..N02R,100950,1,1458422310,1458421620
1458420984,1016,101550_1..S02X013,101550,1,1458422520,1458423180
1458420984,1016,101750_1..N02R,101750,1,1458422850,1458422160
1458420984,1016,102350_1..S02X013,102350,1,1458423000,1458423660
1458420984,1016,102550_1..N02R,102550,1,1458423330,1458422640
1458420984,1016,103150_1..S02X013,103150,1,1458423480,1458424140
1458420984,1016,103350_1..N02R,103350,1,1458423810,1458423120
1458420984,1016,103950_1..S02X013,103950,1,1458423960,1458424620
1458420984,1016,104150_1..N02R,104150,1,1458424290,1458423600
1458420984,1016,104750_1..S02X013,104750,1,1458424440,1458425100
1458420984,1016,104950_1..N02R,104950,1,1458424770,1458424080
1458420984,1016,097750_2..N01R,97750,2,1458421578,1458421158
1458420984,1016,097800_2..S01X027,97800,2,1458421637,1458422057
1458420984,1016,098950_2..N01R,98950,2,1458422184,1458421764
1458420984,1016,099000_2..S01X027,99000,2,1458422165,1458422585
1458420984,1016,100150_2..N01R,100150,2,1458422941,1458422521
1458420984,1016,100200_2..S01X027,100200,2,1458422866,1458423286
1458420984,1016,101350_2..N01R,101350,2,1458423598,1458423178
1458420984,1016,101400_2..S01X027,101400,2,1458423406,1458423826
1458420984,1016,102550_2..N01R,102550,2,1458424320,1458423900
1458420984,1016,102600_2..S01X027,102600,2,1458424200,1458424620
1458420984,1016,103750_2..N01R,103750,2,1458425040,1458424620
1458420984,1016,103800_2..S01X027,103800,2,1458424920,1458425340
1458420984,1016,104950_2..N01R,104950,2,1458425760,1458425340
1458420984,1016,097800_3..N01R,97800,3,1458421877,1458421457
1458420984,1016,099000_3..N01R,99000,3,1458422521,1458422101
1458420984,1016,100200_3..N01R,100200,3,1458423209,1458422789
1458420984,1016,100400_3..S01R,100400,3,1458421092,1458421512
1458420984,1016,101400_3..N01R,101400,3,1458423897,1458423477
1458420984,1016,101600_3..S01R,101600,3,1458421680,1458422100
1458420984,1016,102600_3..N01R,102600,3,1458424680,1458424260
1458420984,1016,102800_3..S01R,102800,3,1458422400,1458422820
1458420984,1016,103800_3..N01R,103800,3,1458425400,1458424980
1458420984,1016,104000_3..S01R,104000,3,1458423120,1458423540
1458421014,1016,096150_1..N02R,96150,1,1458419490,1458418800
1458421014,1016,099150_1..S02X013,99150,1,1458421081,1458421741
1458421014,1016,099950_1..S02X013,99950,1,1458421557,1458422217
1458421014,1016,100150_1..N02R,100150,1,1458421903,1458421213
1458421014,1016,100750_1..S02X013,100750,1,1458422026,1458422686
1458421014,1016,100950_1..N02R,100950,1,1458422312,1458421622
1458421014,1016,101550_1..S02X013,101550,1,1458422565,1458423225
1458421014,1016,101750_1..N02R,101750,1,1458422850,1458422160
1458421014,1016,102350_1..S02X013,102350,1,1458423000,1458423660
1458421014,1016,102550_1..N02R,102550,1,1458423330,1458422640
1458421014,1016,103150_1..S02X013,103150,1,1458423480,1458424140
1458421014,1016,103350_1..N02R,103350,1,1458423810,1458423120
1458421014,1016,103950_1..S02X013,103950,1,1458423960,1458424620
1458421014,1016,104150_1..N02R,104150,1,1458424290,1458423600
1458421014,1016,104750_1..S02X013,104750,1,1458424440,1458425100
1458421014,1016,104950_1..N02R,104950,1,1458424770,1458424080
1458421014,1016,097750_2..N01R,97750,2,1458421578,1458421158
1458421014,1016,097800_2..S01X027,97800,2,1458421637,1458422057
1458421014,1016,098950_2..N01R,98950,2,1458422164,1458421744
1458421014,1016,099000_2..S01X027,99000,2,1458422185,1458422605
1458421014,1016,100150_2..N01R,100150,2,1458422959,1458422539
1458421014,1016,100200_2..S01X027,100200,2,1458422842,1458423262
1458421014,1016,101350_2..N01R,101350,2,1458423602,1458423182
1458421014,1016,101400_2..S01X027,101400,2,1458423420,1458423840
1458421014,1016,102550_2..N01R,102550,2,1458424320,1458423900
1458421014,1016,102600_2..S01X027,102600,2,1458424200,1458424620
1458421014,1016,103750_2..N01R,103750,2,1458425040,1458424620
1458421014,1016,103800_2..S01X027,103800,2,1458424920,1458425340
1458421014,1016,104950_2..N01R,104950,2,1458425760,1458425340
1458421014,1016,097800_3..N01R,97800,3,1458421905,1458421485
1458421014,1016,099000_3..N01R,99000,3,1458422571,1458422151
1458421014,1016,100200_3..N01R,100200,3,1458423194,1458422774
1458421014,1016,100400_3..S01R,100400,3,1458421092,1458421512
1458421014,1016,101400_3..N01R,101400,3,1458423925,1458423505
1458421014,1016,101600_3..S01R,101600,3,1458421689,1458422109
1458421014,1016,102600_3..N01R,102600,3,1458424680,1458424260
1458421014,1016,102800_3..S01R,102800,3,1458422400,1458422820
1458421014,1016,103800_3..N01R,103800,3,1458425400,1458424980
1458421014,1016,104000_3..S01R,104000,3,1458423120,1458423540
1458421044,1017,096150_1..N02R,96150,1,1458419490,1458418800
1458421044,1017,099150_1..S02X013,99150,1,1458421100,1458421760
1458421044,1017,099950_1..S02X013,99950,1,1458421576,1458422236
1458421044,1017,100150_1..N02R,100150,1,1458421895,1458421205
1458421044,1017,100750_1..S02X013,100750,1,1458422008,1458422668
1458421044,1017,100950_1..N02R,100950,1,1458422323,1458421633
1458421044,1017,101550_1..S02X013,101550,1,1458422565,1458423225
1458421074,1017,096150_1..N02R,96150,1,1458419490,1458418800
1458421105,1018,096150_1..N02R,96150,1,1458419490,1458418800
1458421105,1018,099150_1..S02X013,99150,1,1458421087,1458421747
1458421105,1018,099950_1..S02X013,99950,1,1458421559,1458422219
1458421105,1018,100150_1..N02R,100150,1,1458421912,1458421222
1458421105,1018,100750_1..S02X013,100750,1,1458422020,1458422680
1458421105,1018,100950_1..N02R,100950,1,1458422303,1458421613
1458421105,1018,101550_1..S02X013,101550,1,1458422553,1458423213
1458421105,1018,101750_1..N02R,101750,1,1458422851,1458422161
1458421105,1018,102350_1..S02X013,102350,1,1458423000,1458423660
1458421105,1018,102550_1..N02R,102550,1,1458423330,1458422640
1458421105,1018,103150_1..S02X013,103150,1,1458423480,1458424140
1458421105,1018,103350_1..N02R,103350,1,1458423810,1458423120
1458421105,1018,103950_1..S02X013,103950,1,1458423960,1458424620
1458421105,1018,104150_1..N02R,104150,1,1458424290,1458423600
1458421105,1018,104750_1..S02X013,104750,1,1458424440,1458425100
1458421105,1018,104950_1..N02R,104950,1,1458424770,1458424080
1458421105,1018,097750_2..N01R,97750,2,1458421615,1458421195
1458421105,1018,097800_2..S01X027,97800,2,1458421690,1458422110
1458421105,1018,098950_2..N01R,98950,2,1458422190,1458421770
1458421105,1018,099000_2..S01X027,99000,2,1458422184,1458422604
1458421105,1018,100150_2..N01R,100150,2,1458422927,1458422507
1458421105,1018,100200_2..S01X027,100200,2,1458422853,1458423273
1458421105,1018,101350_2..N01R,101350,2,1458423597,1458423177
1458421105,1018,101400_2..S01X027,101400,2,1458423437,1458423857
1458421105,1018,102550_2..N01R,102550,2,1458424320,1458423900
1458421105,1018,102600_2..S01X027,102600,2,1458424200,1458424620
1458421105,1018,103750_2..N01R,103750,2,1458425040,1458424620
1458421105,1018,103800_2..S01X027,103800,2,1458424920,1458425340
1458421105,1018,104950_2..N01R,104950,2,1458425760,1458425340
1458421105,1018,097800_3..N01R,97800,3,1458421928,1458421508
1458421105,1018,099000_3..N01R,99000,3,1458422579,1458422159
1458421105,1018,100200_3..N01R,100200,3,1458423211,1458422791
1458421105,1018,100400_3..S01R,100400,3,1458421063,1458421483
1458421105,1018,101400_3..N01R,101400,3,1458423921,1458423501
1458421105,1018,101600_3..S01R,101600,3,1458421699,1458422119
1458421105,1018,102600_3..N01R,102600,3,1458424680,1458424260
1458421105,1018,102800_3..S01R,102800,3,1458422400,1458422820
1458421105,1018,103800_3..N01R,103800,3,1458425400,1458424980
1458421105,1018,104000_3..S01R,104000,3,1458423120,1458423540
1458421136,1018,096150_1..N02R,96150,1,1458419490,1458418800
1458421136,1018,099150_1..S02X013,99150,1,1458421082,1458421742
1458421136,1018,099950_1..S02X013,99950,1,1458421559,1458422219
1458421136,1018,100150_1..N02R,100150,1,1458421879,1458421189
1458421136,1018,100750_1..S02X013,100750,1,1458422009,1458422669
1458421136,1018,100950_1..N02R,100950,1,1458422303,1458421613
1458421136,1018,101550_1..S02X013,101550,1,1458422573,1458423233
1458421136,1018,101750_1..N02R,101750,1,1458422851,1458422161
1458421136,1018,102350_1..S02X013,102350,1,1458423000,1458423660
1458421136,1018,102550_1..N02R,102550,1,1458423330,1458422640
1458421136,1018,103150_1..S02X013,103150,1,1458423480,1458424140
1458421136,1018,103350_1..N02R,103350,1,1458423810,1458423120
1458421136,1018,103950_1..S02X013,103950,1,1458423960,1458424620
1458421136,1018,104150_1..N02R,104150,1,1458424290,1458423600
1458421136,1018,104750_1..S02X013,104750,1,1458424440,1458425100
1458421136,1018,104950_1..N02R,104950,1,1458424770,1458424080
1458421136,1018,097750_2..N01R,97750,2,1458421593,1458421173
1458421136,1018,097800_2..S01X027,97800,2,1458421690,1458422110
1458421136,1018,098950_2..N01R,98950,2,1458422190,1458421770
1458421136,1018,099000_2..S01X027,99000,2,1458422216,1458422636
1458421136,1018,100150_2..N01R,100150,2,1458422944,1458422524
1458421136,1018,100200_2..S01X027,100200,2,1458422852,1458423272
1458421136,1018,101350_2..N01R,101350,2,1458423597,1458423177
1458421136,1018,101400_2..S01X027,101400,2,1458423404,1458423824
1458421136,1018,102550_2..N01R,102550,2,1458424320,1458423900
1458421136,1018,102600_2..S01X027,102600,2,1458424200,1458424620
1458421136,1018,103750_2..N01R,103750,2,1458425040,1458424620
1458421136,1018,103800_2..S01X027,103800,2,1458424920,1458425340
1458421136,1018,104950_2..N01R,104950,2,1458425760,1458425340
1458421136,1018,097800_3..N01R,97800,3,1458421928,1458421508
1458421136,1018,099000_3..N01R,99000,3,1458422557,1458422137
1458421136,1018,100200_3..N01R,100200,3,1458423212,1458422792
1458421136,1018,100400_3..S01R,100400,3,1458421063,1458421483
1458421136,1018,101400_3..N01R,101400,3,1458423943,1458423523
1458421136,1018,101600_3..S01R,101600,3,1458421699,1458422119
1458421136,1018,102600_3..N01R,102600,3,1458424680,1458424260
1458421136,1018,102800_3..S01R,102800,3,1458422400,1458422820
1458421136,1018,103800_3..N01R,103800,3,1458425400,1458424980
1458421136,1018,104000_3..S01R,104000,3,1458423120,1458423540
1458421166,1019,096150_1..N02R,96150,1,1458419490,1458418800
1458421166,1019,099950_1..S02X013,99950,1,1458421577,1458422237
1458421166,1019,100150_1..N02R,100150,1,1458421879,1458421189
1458421166,1019,100750_1..S02X013,100750,1,1458422009,1458422669
1458421166,1019,100950_1..N02R,100950,1,1458422307,1458421617
1458421166,1019,101550_1..S02X013,101550,1,1458422556,1458423216
1458421166,1019,101750_1..N02R,101750,1,1458422851,1458422161
1458421166,1019,102350_1..S02X013,102350,1,1458423000,1458423660
1458421166,1019,102550_1..N02R,102550,1,1458423330,1458422640
1458421166,1019,103150_1..S02X013,103150,1,1458423480,1458424140
1458421166,1019,103350_1..N02R,103350,1,1458423810,1458423120
1458421166,1019,103950_1..S02X013,103950,1,1458423960,1458424620
1458421166,1019,104150_1..N02R,104150,1,1458424290,1458423600
1458421166,1019,104750_1..S02X013,104750,1,1458424440,1458425100
1458421166,1019,104950_1..N02R,104950,1,1458424770,1458424080
1458421166,1019,097750_2..N01R,97750,2,1458421593,1458421173
1458421166,1019,097800_2..S01X027,97800,2,1458421742,1458422162
1458421166,1019,098950_2..N01R,98950,2,1458422219,1458421799
1458421166,1019,099000_2..S01X027,99000,2,1458422236,1458422656
1458421166,1019,100150_2..N01R,100150,2,1458422914,1458422494
1458421166,1019,100200_2..S01X027,100200,2,1458422816,1458423236
1458421166,1019,101350_2..N01R,101350,2,1458423598,1458423178
1458421166,1019,101400_2..S01X027,101400,2,1458423415,1458423835
1458421166,1019,102550_2..N01R,102550,2,1458424320,1458423900
1458421166,1019,102600_2..S01X027,102600,2,1458424200,1458424620
1458421166,1019,103750_2..N01R,103750,2,1458425040,1458424620
1458421166,1019,103800_2..S01X027,103800,2,1458424920,1458425340
1458421166,1019,104950_2..N01R,104950,2,1458425760,1458425340
1458421166,1019,097800_3..N01R,97800,3,1458421928,1458421508
1458421166,1019,099000_3..N01R,99000,3,1458422557,1458422137
1458421166,1019,100200_3..N01R,100200,3,1458423212,1458422792
1458421166,1019,101400_3..N01R,101400,3,1458423862,1458423442
1458421166,1019,101600_3..S01R,101600,3,1458421699,1458422119
1458421166,1019,102600_3..N01R,102600,3,1458424680,1458424260
1458421166,1019,102800_3..S01R,102800,3,1458422400,1458422820
1458421166,1019,103800_3..N01R,103800,3,1458425400,1458424980
1458421166,1019,104000_3..S01R,104000,3,1458423120,1458423540
1458421196,1019,096150_1..N02R,96150,1,1458419490,1458418800
1458421196,1019,099950_1..S02X013,99950,1,1458421566,1458422226
1458421196,1019,100150_1..N02R,100150,1,1458421918,1458421228
1458421196,1019,100750_1..S02X013,100750,1,1458422031,1458422691
1458421196,1019,100950_1..N02R,100950,1,1458422302,1458421612
1458421196,1019,101550_1..S02X013,101550,1,1458422575,1458423235
1458421196,1019,101750_1..N02R,101750,1,1458422819,1458422129
1458421196,1019,102350_1..S02X013,102350,1,1458423000,1458423660
1458421196,1019,102550_1..N02R,102550,1,1458423330,1458422640
1458421196,1019,103150_1..S02X013,103150,1,1458423480,1458424140
1458421196,1019,103350_1..N02R,103350,1,1458423810,1458423120
1458421196,1019,103950_1..S02X013,103950,1,1458423960,1458424620
1458421196,1019,104150_1..N02R,104150,1,1458424290,1458423600
1458421196,1019,104750_1..S02X013,104750,1,1458424440,1458425100
1458421196,1019,104950_1..N02R,104950,1,1458424770,1458424080
1458421196,1019,097750_2..N01R,97750,2,1458421639,1458421219
1458421196,1019,097800_2..S01X027,97800,2,1458421754,1458422174
1458421196,1019,098950_2..N01R,98950,2,1458422153,1458421733
1458421196,1019,099000_2..S01X027,99000,2,1458422206,1458422626
1458421196,1019,100150_2..N01R,100150,2,1458422927,1458422507
1458421196,1019,100200_2..S01X027,100200,2,1458422745,1458423165
1458421196,1019,101350_2..N01R,101350,2,1458423593,1458423173
1458421196,1019,101400_2..S01X027,101400,2,1458423408,1458423828
1458421196,1019,102550_2..N01R,102550,2,1458424320,1458423900
1458421196,1019,102600_2..S01X027,102600,2,1458424200,1458424620
1458421196,1019,103750_2..N01R,103750,2,1458425040,1458424620
1458421196,1019,103800_2..S01X027,103800,2,1458424920,1458425340
1458421196,1019,104950_2..N01R,104950,2,1458425760,1458425340
1458421196,1019,097800_3..N01R,97800,3,1458421928,1458421508
1458421196,1019,099000_3..N01R,99000,3,1458422581,1458422161
1458421196,1019,100200_3..N01R,100200,3,1458423258,1458422838
1458421196,1019,101400_3..N01R,101400,3,1458423861,1458423441
1458421196,1019,101600_3..S01R,101600,3,1458421699,1458422119
1458421196,1019,102600_3..N01R,102600,3,1458424680,1458424260
1458421196,1019,102800_3..S01R,102800,3,1458422400,1458422820
1458421196,1019,103800_3..N01R,103800,3,1458425400,1458424980
1458421196,1019,104000_3..S01R,104000,3,1458423120,1458423540
1458421227,1020,096150_1..N02R,96150,1,1458419490,1458418800
1458421227,1020,099950_1..S02X013,99950,1,1458421566,1458422226
1458421227,1020,100150_1..N02R,100150,1,1458421918,1458421228
1458421227,1020,100750_1..S02X013,100750,1,1458422031,1458422691
1458421227,1020,100950_1..N02R,100950,1,1458422302,1458421612
1458421227,1020,101550_1..S02X013,101550,1,1458422575,1458423235
1458421227,1020,101750_1..N02R,101750,1,1458422819,1458422129
1458421227,1020,102350_1..S02X013,102350,1,1458423000,1458423660
1458421227,1020,102550_1..N02R,102550,1,1458423330,1458422640
1458421227,1020,103150_1..S02X013,103150,1,1458423480,1458424140
1458421227,1020,103350_1..N02R,103350,1,1458423810,1458423120
1458421227,1020,103950_1..S02X013,103950,1,1458423960,1458424620
1458421227,1020,104150_1..N02R,104150,1,1458424290,1458423600
1458421227,1020,104750_1..S02X013,104750,1,1458424440,1458425100
1458421227,1020,104950_1..N02R,104950,1,1458424770,1458424080
1458421227,1020,097750_2..N01R,97750,2,1458421639,1458421219
1458421227,1020,097800_2..S01X027,97800,2,1458421754,1458422174
1458421227,1020,098950_2..N01R,98950,2,1458422153,1458421733
1458421227,1020,099000_2..S01X027,99000,2,1458422206,1458422626
1458421227,1020,100150_2..N01R,100150,2,1458422927,1458422507
1458421227,1020,100200_2..S01X027,100200,2,1458422745,1458423165
1458421227,1020,101350_2..N01R,101350,2,1458423593,1458423173
1458421227,1020,101400_2..S01X027,101400,2,1458423408,1458423828
1458421227,1020,102550_2..N01R,102550,2,1458424320,1458423900
1458421227,1020,102600_2..S01X027,102600,2,1458424200,1458424620
1458421227,1020,103750_2..N01R,103750,2,1458425040,1458424620
1458421227,1020,103800_2..S01X027,103800,2,1458424920,1458425340
1458421227,1020,104950_2..N01R,104950,2,1458425760,1458425340
1458421227,1020,097800_3..N01R,97800,3,1458421928,1458421508
1458421227,1020,099000_3..N01R,99000,3,1458422581,1458422161
1458421227,1020,100200_3..N01R,100200,3,1458423258,1458422838
1458421227,1020,101400_3..N01R,101400,3,1458423861,1458423441
1458421227,1020,101600_3..S01R,101600,3,1458421699,1458422119
1458421227,1020,102600_3..N01R,102600,3,1458424680,1458424260
1458421227,1020,102800_3..S01R,102800,3,1458422400,1458422820
1458421227,1020,103800_3..N01R,103800,3,1458425400,1458424980
1458421227,1020,104000_3..S01R,104000,3,1458423120,1458423540
1458421257,1020,096150_1..N02R,96150,1,1458419490,1458418800
1458421257,1020,099950_1..S02X013,99950,1,1458421580,1458422240
1458421257,1020,100150_1..N02R,100150,1,1458421906,1458421216
1458421257,1020,100750_1..S02X013,100750,1,1458422012,1458422672
1458421257,1020,100950_1..N02R,100950,1,1458422370,1458421680
1458421257,1020,101550_1..S02X013,101550,1,1458422554,1458423214
1458421257,1020,101750_1..N02R,101750,1,1458422828,1458422138
1458421257,1020,102350_1..S02X013,102350,1,1458423000,1458423660
