origin_timestamp,timestamp,tripId,trip_start_time,route,time_96,time_42
1458542160,156,012100_2..S08X019,12100,2,1458542816,1458543476
1458542160,156,013100_2..N08R,13100,2,1458544276,1458543616
1458542160,156,014100_2..S08X019,14100,2,1458543838,1458544498
1458542160,156,015100_2..N08R,15100,2,1458545512,1458544852
1458542160,156,016100_2..S08X019,16100,2,1458544980,1458545640
1458542160,156,017100_2..N08R,17100,2,1458546660,1458546000
1458542160,156,018100_2..S08X019,18100,2,1458546180,1458546840
1458542160,156,011950_3..N01R,11950,3,1458543052,1458542632
1458542160,156,013950_3..N01R,13950,3,1458544248,1458543828
1458542160,156,014250_3..S01R,14250,3,1458542212,1458542902
1458542160,156,015950_3..N01R,15950,3,1458545520,1458545100
1458542160,156,016250_3..S01R,16250,3,1458543300,1458543990
1458542160,156,017950_3..N01R,17950,3,1458546720,1458546300
1458542160,156,018250_3..S01R,18250,3,1458544500,1458545190
1458542191,156,014550_1..S02X023,14550,1,1458543147,1458543807
1458542191,156,015450_1..N02R,15450,1,1458543566,1458542906
1458542191,156,016550_1..S02X023,16550,1,1458544320,1458544980
1458542191,156,017450_1..N02R,17450,1,1458544980,1458544320
1458542191,156,018550_1..S02X023,18550,1,1458545520,1458546180
1458542191,156,155100_2..N08R,155100,2,1458543185,1458542525
1458542191,156,012100_2..S08X019,12100,2,1458542816,1458543476
1458542191,156,013100_2..N08R,13100,2,1458544248,1458543588
1458542191,156,014100_2..S08X019,14100,2,1458543838,1458544498
1458542191,156,015100_2..N08R,15100,2,1458545495,1458544835
1458542191,156,016100_2..S08X019,16100,2,1458544980,1458545640
1458542191,156,017100_2..N08R,17100,2,1458546660,1458546000
1458542191,156,018100_2..S08X019,18100,2,1458546180,1458546840
1458542191,156,011950_3..N01R,11950,3,1458543058,1458542638
1458542191,156,013950_3..N01R,13950,3,1458544289,1458543869
1458542191,156,014250_3..S01R,14250,3,1458542212,1458542902
1458542191,156,015950_3..N01R,15950,3,1458545520,1458545100
1458542191,156,016250_3..S01R,16250,3,1458543300,1458543990
1458542191,156,017950_3..N01R,17950,3,1458546720,1458546300
1458542191,156,018250_3..S01R,18250,3,1458544500,1458545190
1458542222,157,014550_1..S02X023,14550,1,1458543147,1458543807
1458542222,157,015450_1..N02R,15450,1,1458543566,1458542906
1458542222,157,016550_1..S02X023,16550,1,1458544320,1458544980
1458542222,157,017450_1..N02R,17450,1,1458544980,1458544320
1458542222,157,018550_1..S02X023,18550,1,1458545520,1458546180
1458542222,157,155100_2..N08R,155100,2,1458543185,1458542525
1458542222,157,012100_2..S08X019,12100,2,1458542842,1458543502
1458542222,157,013100_2..N08R,13100,2,1458544271,1458543611
1458542222,157,014100_2..S08X019,14100,2,1458543864,1458544524
1458542222,157,015100_2..N08R,15100,2,1458545495,1458544835
1458542222,157,016100_2..S08X019,16100,2,1458544980,1458545640
1458542222,157,017100_2..N08R,17100,2,1458546660,1458546000
1458542222,157,018100_2..S08X019,18100,2,1458546180,1458546840
1458542222,157,011950_3..N01R,11950,3,1458543058,1458542638
1458542222,157,013950_3..N01R,13950,3,1458544289,1458543869
1458542222,157,014250_3..S01R,14250,3,1458542217,1458542907
1458542222,157,015950_3..N01R,15950,3,1458545520,1458545100
1458542222,157,016250_3..S01R,16250,3,1458543300,1458543990
1458542222,157,017950_3..N01R,17950,3,1458546720,1458546300
1458542222,157,018250_3..S01R,18250,3,1458544500,1458545190
1458542253,157,014550_1..S02X023,14550,1,1458543163,1458543823
1458542253,157,015450_1..N02R,15450,1,1458543566,1458542906
1458542253,157,016550_1..S02X023,16550,1,1458544320,1458544980
1458542253,157,017450_1..N02R,17450,1,1458544980,1458544320
1458542253,157,018550_1..S02X023,18550,1,1458545520,1458546180
1458542253,157,155100_2..N08R,155100,2,1458543209,1458542549
1458542253,157,012100_2..S08X019,12100,2,1458542842,1458543502
1458542253,157,013100_2..N08R,13100,2,1458544271,1458543611
1458542253,157,014100_2..S08X019,14100,2,1458543866,1458544526
1458542253,157,015100_2..N08R,15100,2,1458545509,1458544849
1458542253,157,016100_2..S08X019,16100,2,1458544980,1458545640
1458542253,157,017100_2..N08R,17100,2,1458546660,1458546000
1458542253,157,018100_2..S08X019,18100,2,1458546180,1458546840
1458542253,157,011950_3..N01R,11950,3,1458543080,1458542660
1458542253,157,013950_3..N01R,13950,3,1458544258,1458543838
1458542253,157,014250_3..S01R,14250,3,1458542215,1458542905
1458542253,157,015950_3..N01R,15950,3,1458545520,1458545100
1458542253,157,016250_3..S01R,16250,3,1458543300,1458543990
1458542253,157,017950_3..N01R,17950,3,1458546720,1458546300
1458542253,157,018250_3..S01R,18250,3,1458544500,1458545190
1458542283,158,014550_1..S02X023,14550,1,1458543149,1458543809
1458542283,158,015450_1..N02R,15450,1,1458543566,1458542906
1458542283,158,016550_1..S02X023,16550,1,1458544320,1458544980
1458542283,158,017450_1..N02R,17450,1,1458544980,1458544320
1458542283,158,018550_1..S02X023,18550,1,1458545520,1458546180
1458542283,158,155100_2..N08R,155100,2,1458543204,1458542544
1458542283,158,012100_2..S08X019,12100,2,1458542874,1458543534
1458542283,158,013100_2..N08R,13100,2,1458544272,1458543612
1458542283,158,014100_2..S08X019,14100,2,1458543869,1458544529
1458542283,158,015100_2..N08R,15100,2,1458545490,1458544830
1458542283,158,016100_2..S08X019,16100,2,1458544980,1458545640
1458542283,158,017100_2..N08R,17100,2,1458546660,1458546000
1458542283,158,018100_2..S08X019,18100,2,1458546180,1458546840
1458542283,158,011950_3..N01R,11950,3,1458543080,1458542660
1458542283,158,013950_3..N01R,13950,3,1458544271,1458543851
1458542283,158,015950_3..N01R,15950,3,1458545520,1458545100
1458542283,158,016250_3..S01R,16250,3,1458543300,1458543990
1458542283,158,017950_3..N01R,17950,3,1458546720,1458546300
1458542283,158,018250_3..S01R,18250,3,1458544500,1458545190
1458542314,158,014550_1..S02X023,14550,1,1458543170,1458543830
1458542314,158,015450_1..N02R,15450,1,1458543566,1458542906
1458542314,158,016550_1..S02X023,16550,1,1458544320,1458544980
1458542314,158,017450_1..N02R,17450,1,1458544980,1458544320
1458542314,158,018550_1..S02X023,18550,1,1458545520,1458546180
1458542314,158,155100_2..N08R,155100,2,1458543211,1458542551
1458542314,158,012100_2..S08X019,12100,2,1458542874,1458543534
1458542314,158,013100_2..N08R,13100,2,1458544289,1458543629
1458542314,158,014100_2..S08X019,14100,2,1458543901,1458544561
1458542314,158,015100_2..N08R,15100,2,1458545506,1458544846
1458542314,158,016100_2..S08X019,16100,2,1458544980,1458545640
1458542314,158,017100_2..N08R,17100,2,1458546660,1458546000
1458542314,158,018100_2..S08X019,18100,2,1458546180,1458546840
1458542314,158,011950_3..N01R,11950,3,1458543080,1458542660
1458542314,158,013950_3..N01R,13950,3,1458544276,1458543856
1458542314,158,015950_3..N01R,15950,3,1458545520,1458545100
1458542314,158,016250_3..S01R,16250,3,1458543300,1458543990
1458542314,158,017950_3..N01R,17950,3,1458546720,1458546300
1458542314,158,018250_3..S01R,18250,3,1458544500,1458545190
1458542345,159,014550_1..S02X023,14550,1,1458543170,1458543830
1458542345,159,015450_1..N02R,15450,1,1458543566,1458542906
1458542345,159,016550_1..S02X023,16550,1,1458544320,1458544980
1458542345,159,017450_1..N02R,17450,1,1458544980,1458544320
1458542345,159,018550_1..S02X023,18550,1,1458545520,1458546180
1458542345,159,155100_2..N08R,155100,2,1458543211,1458542551
1458542345,159,012100_2..S08X019,12100,2,1458542874,1458543534
1458542345,159,013100_2..N08R,13100,2,1458544289,1458543629
1458542345,159,014100_2..S08X019,14100,2,1458543901,1458544561
1458542345,159,015100_2..N08R,15100,2,1458545506,1458544846
1458542345,159,016100_2..S08X019,16100,2,1458544980,1458545640
1458542345,159,017100_2..N08R,17100,2,1458546660,1458546000
1458542345,159,018100_2..S08X019,18100,2,1458546180,1458546840
1458542345,159,011950_3..N01R,11950,3,1458543080,1458542660
1458542345,159,013950_3..N01R,13950,3,1458544276,1458543856
1458542345,159,015950_3..N01R,15950,3,1458545520,1458545100
1458542345,159,016250_3..S01R,16250,3,1458543300,1458543990
1458542345,159,017950_3..N01R,17950,3,1458546720,1458546300
1458542345,159,018250_3..S01R,18250,3,1458544500,1458545190
1458542375,159,014550_1..S02X023,14550,1,1458543170,1458543830
1458542375,159,015450_1..N02R,15450,1,1458543566,1458542906
1458542375,159,016550_1..S02X023,16550,1,1458544320,1458544980
1458542375,159,017450_1..N02R,17450,1,1458544980,1458544320
1458542375,159,018550_1..S02X023,18550,1,1458545520,1458546180
1458542375,159,155100_2..N08R,155100,2,1458543211,1458542551
1458542375,159,012100_2..S08X019,12100,2,1458542847,1458543507
1458542375,159,013100_2..N08R,13100,2,1458544289,1458543629
1458542375,159,014100_2..S08X019,14100,2,1458543901,1458544561
1458542375,159,015100_2..N08R,15100,2,1458545486,1458544826
1458542375,159,016100_2..S08X019,16100,2,1458544980,1458545640
1458542375,159,017100_2..N08R,17100,2,1458546660,1458546000
1458542375,159,018100_2..S08X019,18100,2,1458546180,1458546840
1458542375,159,011950_3..N01R,11950,3,1458543080,1458542660
1458542375,159,013950_3..N01R,13950,3,1458544293,1458543873
1458542375,159,015950_3..N01R,15950,3,1458545520,1458545100
1458542375,159,016250_3..S01R,16250,3,1458543300,1458543990
1458542375,159,017950_3..N01R,17950,3,1458546720,1458546300
1458542375,159,018250_3..S01R,18250,3,1458544500,1458545190
1458542406,160,014550_1..S02X023,14550,1,1458543150,1458543810
1458542406,160,015450_1..N02R,15450,1,1458543566,1458542906
1458542406,160,016550_1..S02X023,16550,1,1458544320,1458544980
1458542406,160,017450_1..N02R,17450,1,1458544980,1458544320
1458542406,160,018550_1..S02X023,18550,1,1458545520,1458546180
1458542406,160,155100_2..N08R,155100,2,1458543211,1458542551
1458542406,160,012100_2..S08X019,12100,2,1458542867,1458543527
1458542406,160,013100_2..N08R,13100,2,1458544289,1458543629
1458542406,160,014100_2..S08X019,14100,2,1458543933,1458544593
1458542406,160,015100_2..N08R,15100,2,1458545499,1458544839
1458542406,160,016100_2..S08X019,16100,2,1458544980,1458545640
1458542406,160,017100_2..N08R,17100,2,1458546660,1458546000
1458542406,160,018100_2..S08X019,18100,2,1458546180,1458546840
1458542406,160,011950_3..N01R,11950,3,1458543008,1458542588
1458542406,160,013950_3..N01R,13950,3,1458544293,1458543873
1458542406,160,015950_3..N01R,15950,3,1458545520,1458545100
1458542406,160,016250_3..S01R,16250,3,1458543300,1458543990
1458542406,160,017950_3..N01R,17950,3,1458546720,1458546300
1458542406,160,018250_3..S01R,18250,3,1458544500,1458545190
1458542437,160,014550_1..S02X023,14550,1,1458543170,1458543830
1458542437,160,015450_1..N02R,15450,1,1458543566,1458542906
1458542437,160,016550_1..S02X023,16550,1,1458544320,1458544980
1458542437,160,017450_1..N02R,17450,1,1458544980,1458544320
1458542437,160,018550_1..S02X023,18550,1,1458545520,1458546180
1458542437,160,019450_1..N02R,19450,1,1458546180,1458545520
1458542437,160,155100_2..N08R,155100,2,1458543264,1458542604
1458542437,160,012100_2..S08X019,12100,2,1458542860,1458543520
1458542437,160,013100_2..N08R,13100,2,1458544289,1458543629
1458542437,160,014100_2..S08X019,14100,2,1458543933,1458544593
1458542437,160,015100_2..N08R,15100,2,1458545499,1458544839
1458542437,160,016100_2..S08X019,16100,2,1458544980,1458545640
1458542437,160,017100_2..N08R,17100,2,1458546660,1458546000
1458542437,160,018100_2..S08X019,18100,2,1458546180,1458546840
1458542437,160,019100_2..N08R,19100,2,1458547860,1458547200
1458542437,160,011950_3..N01R,11950,3,1458543029,1458542609
1458542437,160,013950_3..N01R,13950,3,1458544328,1458543908
1458542437,160,015950_3..N01R,15950,3,1458545493,1458545073
1458542437,160,016250_3..S01R,16250,3,1458543300,1458543990
1458542437,160,017950_3..N01R,17950,3,1458546720,1458546300
1458542437,160,018250_3..S01R,18250,3,1458544500,1458545190
1458542467,161,014550_1..S02X023,14550,1,1458543164,1458543824
1458542467,161,015450_1..N02R,15450,1,1458543566,1458542906
1458542467,161,016550_1..S02X023,16550,1,1458544320,1458544980
1458542467,161,017450_1..N02R,17450,1,1458544980,1458544320
1458542467,161,018550_1..S02X023,18550,1,1458545520,1458546180
1458542467,161,019450_1..N02R,19450,1,1458546180,1458545520
1458542467,161,155100_2..N08R,155100,2,1458543301,1458542641
1458542467,161,012100_2..S08X019,12100,2,1458542855,1458543515
1458542467,161,013100_2..N08R,13100,2,1458544276,1458543616
1458542467,161,014100_2..S08X019,14100,2,1458543951,1458544611
1458542467,161,015100_2..N08R,15100,2,1458545524,1458544864
1458542467,161,016100_2..S08X019,16100,2,1458544980,1458545640
1458542467,161,017100_2..N08R,17100,2,1458546660,1458546000
1458542467,161,018100_2..S08X019,18100,2,1458546180,1458546840
1458542467,161,019100_2..N08R,19100,2,1458547860,1458547200
1458542467,161,011950_3..N01R,11950,3,1458543029,1458542609
1458542467,161,013950_3..N01R,13950,3,1458544328,1458543908
1458542467,161,015950_3..N01R,15950,3,1458545487,1458545067
1458542467,161,016250_3..S01R,16250,3,1458543300,1458543990
1458542467,161,017950_3..N01R,17950,3,1458546720,1458546300
1458542467,161,018250_3..S01R,18250,3,1458544500,1458545190
1458542498,161,014550_1..S02X023,14550,1,1458543160,1458543820
1458542498,161,015450_1..N02R,15450,1,1458543566,1458542906
1458542498,161,016550_1..S02X023,16550,1,1458544320,1458544980
1458542498,161,017450_1..N02R,17450,1,1458544980,1458544320
1458542498,161,018550_1..S02X023,18550,1,1458545520,1458546180
1458542498,161,019450_1..N02R,19450,1,1458546180,1458545520
1458542498,161,155100_2..N08R,155100,2,1458543301,1458542641
1458542498,161,012100_2..S08X019,12100,2,1458542879,1458543539
1458542498,161,013100_2..N08R,13100,2,1458544269,1458543609
1458542498,161,014100_2..S08X019,14100,2,1458543951,1458544611
1458542498,161,015100_2..N08R,15100,2,1458545543,1458544883
1458542498,161,016100_2..S08X019,16100,2,1458544980,1458545640
1458542498,161,017100_2..N08R,17100,2,1458546660,1458546000
1458542498,161,018100_2..S08X019,18100,2,1458546180,1458546840
1458542498,161,019100_2..N08R,19100,2,1458547860,1458547200
1458542498,161,011950_3..N01R,11950,3,1458543029,1458542609
1458542498,161,013950_3..N01R,13950,3,1458544330,1458543910
1458542498,161,015950_3..N01R,15950,3,1458545480,1458545060
1458542498,161,016250_3..S01R,16250,3,1458543300,1458543990
1458542498,161,017950_3..N01R,17950,3,1458546720,1458546300
1458542498,161,018250_3..S01R,18250,3,1458544500,1458545190
1458542530,162,014550_1..S02X023,14550,1,1458543160,1458543820
1458542530,162,015450_1..N02R,15450,1,1458543566,1458542906
1458542530,162,016550_1..S02X023,16550,1,1458544320,1458544980
1458542530,162,017450_1..N02R,17450,1,1458544980,1458544320
1458542530,162,018550_1..S02X023,18550,1,1458545520,1458546180
1458542530,162,019450_1..N02R,19450,1,1458546180,1458545520
1458542530,162,155100_2..N08R,155100,2,1458543301,1458542641
1458542530,162,012100_2..S08X019,12100,2,1458542879,1458543539
1458542530,162,013100_2..N08R,13100,2,1458544269,1458543609
1458542530,162,014100_2..S08X019,14100,2,1458543976,1458544636
1458542530,162,015100_2..N08R,15100,2,1458545543,1458544883
1458542530,162,016100_2..S08X019,16100,2,1458544980,1458545640
1458542530,162,017100_2..N08R,17100,2,1458546660,1458546000
1458542530,162,018100_2..S08X019,18100,2,1458546180,1458546840
1458542530,162,019100_2..N08R,19100,2,1458547860,1458547200
1458542530,162,011950_3..N01R,11950,3,1458543029,1458542609
1458542530,162,013950_3..N01R,13950,3,1458544330,1458543910
1458542530,162,015950_3..N01R,15950,3,1458545480,1458545060
1458542530,162,016250_3..S01R,16250,3,1458543300,1458543990
1458542530,162,017950_3..N01R,17950,3,1458546720,1458546300
1458542530,162,018250_3..S01R,18250,3,1458544500,1458545190
1458542561,162,014550_1..S02X023,14550,1,1458543179,1458543839
1458542561,162,015450_1..N02R,15450,1,1458543935,1458543275
1458542561,162,016550_1..S02X023,16550,1,1458544320,1458544980
1458542561,162,017450_1..N02R,17450,1,1458544980,1458544320
1458542561,162,018550_1..S02X023,18550,1,1458545520,1458546180
1458542561,162,019450_1..N02R,19450,1,1458546180,1458545520
1458542561,162,155100_2..N08R,155100,2,1458543301,1458542641
1458542561,162,012100_2..S08X019,12100,2,1458542865,1458543525
1458542561,162,013100_2..N08R,13100,2,1458544276,1458543616
1458542561,162,014100_2..S08X019,14100,2,1458543976,1458544636
1458542561,162,015100_2..N08R,15100,2,1458545543,1458544883
1458542561,162,016100_2..S08X019,16100,2,1458544980,1458545640
1458542561,162,017100_2..N08R,17100,2,1458546660,1458546000
1458542561,162,018100_2..S08X019,18100,2,1458546180,1458546840
1458542561,162,019100_2..N08R,19100,2,1458547860,1458547200
